time_months	survival	ci95_low	ci95_high	group
54.0158464	0.6377064343479074	0.5357445804399813	0.7230395286445817	Low
55.03501332	0.6377064343479074	0.5357445804399813	0.7230395286445817	Low
56.08705658	0.6377064343479074	0.5357445804399813	0.7230395286445817	Low
56.25143834	0.6183819969434254	0.5120728879906141	0.7080945540152368	Low
57.2377289	0.5990575595389434	0.48909284442531403	0.6927400835542691	Low
60.13084788	0.5990575595389434	0.48909284442531403	0.6927400835542691	Low
60.78837492	0.5790889742209786	0.4657319959907519	0.6766793228344057	Low
61.84041819	0.5591203889030137	0.4429886114472578	0.6602452225322348	Low
61.90617089	0.5591203889030137	0.4429886114472578	0.6602452225322348	Low
62.7938324	0.5384122263510502	0.4197143689110903	0.643055474835493	Low
65.85133314	0.5177040637990866	0.3970255320490633	0.6255017895786759	Low
65.98283854	0.5177040637990866	0.3970255320490633	0.6255017895786759	Low
75.94437321	0.5177040637990866	0.3970255320490633	0.6255017895786759	Low
78.0813361	0.5177040637990866	0.3970255320490633	0.6255017895786759	Low
78.11421245	0.5177040637990866	0.3970255320490633	0.6255017895786759	Low
81.3689713	0.4930514893324634	0.3691330976109232	0.6054663358070599	Low
82.9470362	0.4930514893324634	0.3691330976109232	0.6054663358070599	Low
83.24292337	0.4671014109465443	0.3403223538493625	0.5841591727374436	Low
85.4785153	0.4671014109465443	0.3403223538493625	0.5841591727374436	Low
88.20725252	0.4671014109465443	0.3403223538493625	0.5841591727374436	Low
92.74418911	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
95.17703916	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
98.2345399	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
106.7495151	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
109.2809942	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
117.0726896	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
119.7027978	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
119.9329322	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
124.2726107	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
126.44245	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
130.650623	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
131.5054082	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
135.6478285	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
139.1655982	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
140.3820232	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
148.0093369	0.4379075727623853	0.30786422227415167	0.5605817944082032	Low
