gene,raw_spearman_rho,qc_adjusted_rank_correlation,qc_adjusted_p,FDR_BH
ZNF404,-0.037971467656830175,-0.06964017614402582,0.5265287175686367,0.9530191605786886
WDR7,-0.07975376196990425,-0.06965393915025622,0.5264468036124732,0.9530191605786886
CSKMT,-0.06433457103771742,-0.06968652007095892,0.5262529156313388,0.9530191605786886
MBOAT4,-0.08168848934922807,-0.06972496636398517,0.5260241690977707,0.9530191605786886
TNKS1BP1,-0.043912448700410396,-0.0697517651308313,0.5258647521618366,0.9530191605786886
PGLYRP3,-0.07516122728161032,-0.06975983244548987,0.5258167671437959,0.9530191605786886
XXYLT1,-0.10527652921633769,-0.06976178746184117,0.5258051388846271,0.9530191605786886
WDR72,-0.0008207934336525308,-0.06979851939788943,0.5255866846747221,0.9530191605786886
SMAD2,-0.08645690834473324,-0.06979914116782446,0.525582987242331,0.9530191605786886
ZNF2,-0.05839358999413719,-0.06980570564002425,0.5255439515873477,0.9530191605786886
ZBTB40,-0.0747312878639828,-0.06982723999748322,0.525415907684233,0.9530191605786886
SLC30A10,-0.06855579441078757,-0.06985377436391885,0.5252581551369193,0.9530191605786886
RUNDC3A,-0.0855579441078757,-0.06988431164562105,0.525076633847656,0.9530191605786886
DNAH3,-0.04299394176275162,-0.0699461859606452,0.5247089340153784,0.95280772965862
LMTK2,-0.020500293140512018,-0.06995531095810019,0.5246547179468759,0.95280772965862
MS4A3,-0.054152823920265776,-0.06997317837063567,0.524548567077089,0.95280772965862
ESCO2,-0.08925151455931209,-0.06998224220161303,0.5244947226967979,0.95280772965862
C2orf42,-0.09247606019151845,-0.06998408343392683,0.5244837850553103,0.95280772965862
STARD5,-0.043912448700410396,-0.06999266635083973,0.524432800679211,0.95280772965862
RPRD1A,-0.05049833887043189,-0.0700230871494597,0.5242521146583898,0.9527202096848012
KPNB1,-0.0762751612272816,-0.07005177894057305,0.5240817268802258,0.9526196332854153
POC1B,-0.050889192886456915,-0.07007984052723747,0.5239151085682386,0.9524213076837102
INO80B,-0.025659566152042214,-0.07009907014236952,0.5238009463178259,0.9524213076837102
ERBB2,0.0004103967168262654,-0.0701155672805291,0.5237030162007825,0.9524213076837102
ARHGAP12,-0.04494821184287669,-0.0701497330284708,0.5235002312130925,0.9524213076837102
PDILT,-0.04883720930232558,-0.07015231131148833,0.5234849298577327,0.9524213076837102
CEBPG,-0.10811022083251905,-0.07015252849718624,0.5234836409344499,0.9524213076837102
TLE6,-0.058823529411764705,-0.07019219388586166,0.523248267145822,0.9524213076837102
CTIF,-0.038030095759233926,-0.07024763657974972,0.5229193604633711,0.9524213076837102
SERHL2,-0.12390072307992964,-0.07025363760080433,0.5228837664265862,0.9524213076837102
ATP5F1D,-0.11301543873363298,-0.07027349371638404,0.5227660019584892,0.9524213076837102
MPG,-0.07351964041430525,-0.0702917303174904,0.5226578544386401,0.9524213076837102
AOAH,-0.05335157318741451,-0.07031019698377759,0.5225483540746471,0.9524213076837102
TRAFD1,-0.034571037717412545,-0.07031190893539342,0.5225382034335767,0.9524213076837102
SERTAD3,-0.056966972835645883,-0.07031920468983252,0.5224949459752981,0.9524213076837102
RTN4R,-0.06980652726206761,-0.07042392529324737,0.5218742432783964,0.9522185504663844
GPR75,-0.08448309556380691,-0.07042723428550385,0.5218546362027404,0.9522185504663844
RMI1,-0.10947820988860661,-0.07045127446425074,0.5217121998921722,0.9522185504663844
PTRH2,-0.062341215555989836,-0.07045827586118167,0.5216707208166227,0.9522185504663844
MEAF6,-0.05634160641000586,-0.07049520366781352,0.5214519732843444,0.9522185504663844
PRPS1,-0.08133672073480555,-0.07050100575618648,0.5214176079361251,0.9522185504663844
MAP3K9,-0.06580027359781121,-0.07053367192848127,0.5212241499279153,0.9522185504663844
GCNT4,-0.06724643345710378,-0.07059365385859843,0.5208690150131472,0.9517943018462685
GPR39,-0.08880203244088335,-0.07062826439876045,0.5206641521279846,0.9516299551254334
ARHGAP29,-0.07142857142857142,-0.07063441354903553,0.5206277590212095,0.9516299551254334
FA2H,-0.004944303302716436,-0.07064210518190614,0.5205822387029403,0.9516299551254334
DSG1,-0.07963650576509673,-0.07066528432754436,0.520445072974278,0.9516299551254334
KIT,0.014285714285714287,-0.0706861582700669,0.5203215642474268,0.9516299551254334
PRDM12,-0.03181551690443619,-0.0706870609095292,0.5203162237677104,0.9516299551254334
KIAA0825,-0.0746140316591753,-0.07070934822579798,0.5201843693304318,0.9516299551254334
TMEM120A,-0.057103771741254646,-0.07071280682317531,0.5201639093693698,0.9516299551254334
GPSM2,-0.06392417432089115,-0.07073924990158746,0.5200074939992105,0.9516299551254334
SYVN1,-0.018057455540355677,-0.07074676458568767,0.5199630476921538,0.9516299551254334
SLC6A5,-0.04313074066836037,-0.07074753096316813,0.519958514988431,0.9516299551254334
IL1R2,-0.05356654289622826,-0.07075021806912417,0.5199426223841417,0.9516299551254334
SERP2,-0.09859292554230994,-0.07075031252460542,0.5199420637416486,0.9516299551254334
ING4,-0.026812585499316005,-0.07075760739707175,0.519898920252858,0.9516299551254334
BHLHA15,-0.03750244283760016,-0.07076043996388294,0.5198821683150242,0.9516299551254334
PRAM1,-0.06138362321672855,-0.07080695419922789,0.5196071199683855,0.9516299551254334
STOML1,-0.08966191127613836,-0.07082652770276712,0.5194913998126673,0.9516299551254334
MRPL21,-0.07672464334571037,-0.07082704032062193,0.5194883693494112,0.9516299551254334
OCSTAMP,-0.06091459839749853,-0.0708372796126258,0.5194278391980515,0.9516299551254334
DCAF8L1,-0.07097908931014266,-0.0708653289014097,0.5192620425540992,0.9516299551254334
IMP4,-0.10046902481923002,-0.07088253740333424,0.51916033803448,0.9516299551254334
POP5,0.0038694547586476456,-0.07090097248060222,0.5190513954968605,0.9516299551254334
TRMT6,-0.11655266757865938,-0.07090585602889965,0.5190225379913781,0.9516299551254334
RAPGEF5,-0.0678717998827438,-0.07102834576766441,0.5182989967832848,0.9516299551254334
CCDC68,-0.13433652530779752,-0.07104939001048056,0.5181747409699854,0.9516299551254334
DCLK2,-0.06630838381864373,-0.07107696070042929,0.5180119726116357,0.9516299551254334
LPIN3,-0.07371506742231777,-0.07108124597744415,0.517986676065619,0.9516299551254334
TRMT5,-0.11747117451631817,-0.07109232935303256,0.5179212523713989,0.9516299551254334
DBF4,-0.04977525894078561,-0.07110875454261226,0.5178243043767188,0.9516299551254334
CISD3,0.0032050029314051203,-0.0711121333763143,0.5178043623009103,0.9516299551254334
EML1,-0.08608559702950949,-0.07111408621948372,0.5177928366832186,0.9516299551254334
THAP11,-0.06789134258354505,-0.07111961936706351,0.5177601809315029,0.9516299551254334
TUBG1,-0.059097127222982215,-0.07112999328766033,0.5176989585314268,0.9516299551254334
C17orf75,-0.07727183896814539,-0.07114294677961036,0.5176225177782758,0.9516299551254334
SLC52A3,-0.035059605237443815,-0.07116684449442294,0.5174815083595704,0.9516299551254334
RECK,-0.04643345710377174,-0.07129386387241601,0.516732353200199,0.9516299551254334
FZD10,-0.06542896228258745,-0.0713165954722541,0.5165983413712508,0.9516299551254334
CNOT4,-0.05804182137971468,-0.07132884396439136,0.516526138967031,0.9516299551254334
HNRNPA1,-0.09185069376587844,-0.07133654736745668,0.516480731581759,0.9516299551254334
PSMD9,-0.06249755716239984,-0.07136570216686434,0.5163088982377172,0.9516299551254334
KIF18A,-0.034238811803791284,-0.0713742691922795,0.5162584112044711,0.9516299551254334
SCRN2,-0.07031463748290014,-0.07138304391235249,0.5162067027944038,0.9516299551254334
SPINK8,-0.04985342974399062,-0.07139274729152723,0.516149524973909,0.9516299551254334
CDH7,-0.05339065858901701,-0.07140970049247813,0.5160496348254598,0.9516299551254334
P2RY1,-0.08882157514168458,-0.0714522525581146,0.5157989566847349,0.9516299551254334
SARNP,-0.08495212038303694,-0.07145830335756619,0.515763315905556,0.9516299551254334
PSMA1,-0.11797928473715068,-0.07151634866887001,0.5154214777127805,0.9512866479885609
KANSL2,-0.060406488176666016,-0.07164442807848595,0.5146676061568499,0.9511311077250071
CES3,-0.07811217510259917,-0.07168000435908596,0.5144583051254132,0.9510989050214298
OSR1,-0.06198944694156732,-0.07171224205999133,0.5142686830263014,0.9509606587314176
TTC7B,-0.10025405511041625,-0.07178435653680643,0.5138446350265284,0.9506010948027632
ENTPD1,-0.05186632792651945,-0.0718300406680966,0.5135760953599069,0.9505542905094415
LIF,-0.06273206957201485,-0.0718464749190657,0.5134795093754441,0.9505542905094415
PRPF4,-0.10859878835255032,-0.07185196664851648,0.5134472359190805,0.9505542905094415
SNRNP27,-0.06976744186046512,-0.07187142072052614,0.5133329177730329,0.9505038518827368
AMER3,-0.07213210865741645,-0.07188889637338455,0.5132302365255413,0.950419987375544
WFDC13,-0.03134649208520617,-0.07190988581977514,0.5131069232537872,0.9502978926421348
LITAF,-0.07023646667969514,-0.07191168757053185,0.5130963386507377,0.9502978926421348
GFRAL,-0.04156732460426031,-0.07191817426052931,0.5130582327293335,0.9502978926421348
ZNF701,-0.08438538205980067,-0.07191988849466702,0.5130481627394072,0.9502978926421348
SENP6,-0.08088723861637678,-0.07192339578051134,0.5130275600735337,0.9502978926421348
NCAPH,-0.04313074066836037,-0.07196707483356961,0.5127710139495035,0.9502978926421348
TMEM243,-0.12628493257768225,-0.07197278050167098,0.5127375069205877,0.9502978926421348
CSTPP1,-0.042974399061950365,-0.07199740964837781,0.5125928829847419,0.9502978926421348
UBE2G1,-0.07912839554426422,-0.07208648788123835,0.5120699842149531,0.9499709878552524
CELF3,-0.09376587844440101,-0.07209379417235418,0.512027107629228,0.9499709878552524
HACL1,-0.013230408442446745,-0.0721436892050335,0.5117343504137419,0.9496674783955603
OXLD1,-0.10381082665624389,-0.07218715254688793,0.5114794008164669,0.9496645016413378
WDR27,-0.04674614031659176,-0.07222823053317556,0.5112385032253504,0.9495985702013265
L3MBTL3,-0.05249169435215947,-0.07223203698535657,0.5112161836268537,0.9495985702013265
TCEA2,-0.06019151846785226,-0.07225227479218421,0.511097525159196,0.9495985702013265
APOC2,-0.07549345319523158,-0.07230134467369356,0.5108098769021583,0.9494413435888488
STOX2,-0.06681649403947626,-0.07232249345511897,0.510685928101104,0.9494020806539634
C6orf62,-0.05012702755520813,-0.07232864204160876,0.5106498953548588,0.9494020806539634
HSFY1,-0.08379910103576314,-0.0723596704514478,0.5104680785395799,0.9492321860199846
ZGRF1,-0.10506155950752394,-0.07240144426207203,0.5102233495194147,0.9488836486682792
ELOVL4,-0.08946648426812587,-0.07240572108470957,0.5101982974460807,0.9488836486682792
C17orf49,-0.09917920656634747,-0.07240994076914603,0.5101735806866552,0.9488836486682792
NHEJ1,-0.10056673832323627,-0.07243691811797845,0.5100155756692744,0.9488836486682792
DGCR2,-0.07393003713113153,-0.0724370075589285,0.5100150518597966,0.9488836486682792
SLC45A2,-0.03844049247606019,-0.0724901813805108,0.5097036891590178,0.9488836486682792
PRSS22,-0.10207152628493257,-0.07254053534769421,0.5094089283716057,0.9485407311403374
NLE1,-0.07221027946062145,-0.07258036804955705,0.5091758187993561,0.9483199207305597
NXPH2,-0.06257572796560486,-0.07258124823667986,0.5091706683738431,0.9483199207305597
ANXA2R,-0.09478209888606605,-0.07258777462903611,0.5091324799464815,0.9483199207305597
FLT4,-0.05739691225327341,-0.0726243905137543,0.5089182536664005,0.9483199207305597
DIPK1C,-0.07903068204025797,-0.07262535933558369,0.5089125860705653,0.9483199207305597
CYP20A1,-0.06607387140902873,-0.0726281307456278,0.5088963735350488,0.9483199207305597
ACVR2A,-0.04842681258549932,-0.07267294884365534,0.5086342280092964,0.9483199207305597
TBC1D21,-0.044967754543677935,-0.07267740083163021,0.5086081916828967,0.9483199207305597
TRIP11,-0.07009966777408638,-0.07271843187317334,0.5083682643055468,0.9483199207305597
COQ6,-0.06849716630838382,-0.07272782543500753,0.5083133440265869,0.9483199207305597
H1-8,-0.0748876294703928,-0.07275695324215099,0.5081430651863085,0.9483199207305597
ZBTB22,-0.04414696111002541,-0.07276343724642521,0.5081051642119956,0.9483199207305597
AWAT2,-0.02390072307992965,-0.07280255795541088,0.5078765226839227,0.9483199207305597
CPSF6,-0.06662106703146374,-0.0728133125345207,0.5078136766874694,0.9483199207305597
KRT72,-0.08770764119601328,-0.07283261946855571,0.507700863776892,0.9483199207305597
P2RX5,-0.06294703928082862,-0.07287671599416508,0.5074432505251516,0.9483199207305597
SRGAP1,-0.06779362907953879,-0.0729164782437701,0.5072110160397961,0.9483199207305597
INA,-0.08510846198944694,-0.0729261786877984,0.5071543681666512,0.9483199207305597
DPY19L3,-0.08395544264217315,-0.0729267521228784,0.5071510195687206,0.9483199207305597
SPMIP6,-0.0890560875512996,-0.07292690229895224,0.5071501426111974,0.9483199207305597
THNSL1,-0.0907172171194059,-0.07292969625813715,0.507133827348374,0.9483199207305597
ILDR2,-0.07910885284346297,-0.07293652545038493,0.5070939495709542,0.9483199207305597
TOB1,-0.057435997654875906,-0.07294715193182456,0.5070319014576028,0.9483199207305597
BATF2,-0.05042016806722689,-0.0729712482622631,0.5068912172947672,0.9483199207305597
NHLRC1,-0.05583349618917334,-0.07305605363002628,0.5063962493373521,0.9481546959045661
PRDM8,-0.11923001758843073,-0.07307836208271182,0.5062660871464487,0.9480181670321504
MYL7,-0.10558921242915772,-0.0731316984820843,0.5059549575473912,0.9477570469338701
COX10,-0.12595270666406097,-0.0731970520221156,0.5055738625462645,0.9471503096865029
CA7,-0.09015047879616962,-0.07320603246973878,0.5055215066107474,0.9471503096865029
DRD1,-0.0013484463552863007,-0.07329669792158726,0.5049930848060381,0.947026438395742
WFDC10A,-0.07504397107680282,-0.07333189428989215,0.5047880282535023,0.9469081652919953
LHFPL1,-0.05817862028532344,-0.07334641904269838,0.5047034185691337,0.9469081652919953
RER1,-0.07355872581590776,-0.07339933394139186,0.5043952404453913,0.9466031103743343
YIF1B,-0.0744967754543678,-0.07344597252490989,0.5041236965951443,0.9463605236128073
CCDC13,-0.0960719171389486,-0.07344934185730624,0.5041040822624875,0.9463605236128073
SORBS1,-0.054133281219464535,-0.0734537601037094,0.5040783623494335,0.9463605236128073
ITGA5,-0.09665819816298613,-0.07345974542573512,0.5040435211120154,0.9463605236128073
ZNF438,-0.07693961305452413,-0.07350973323723221,0.5037525851239263,0.9463074594189365
CPLANE1,-0.0984561266367012,-0.07352936593575306,0.5036383439056623,0.9463074594189365
ILDR1,-0.0637092046120774,-0.07354997324255909,0.5035184459606674,0.9462954846517562
SLC12A8,-0.06404143052569865,-0.07357949307311382,0.503346718732528,0.9462954846517562
CABP4,-0.0507328512800469,-0.07362534935235106,0.5030800168845614,0.9459896883774636
LRFN4,-0.05075239398084815,-0.0736464249238714,0.5029574651585058,0.9459896883774636
DGKH,-0.06853625170998633,-0.07364659644796825,0.5029564678315834,0.9459896883774636
RDH10,-0.06484268125854993,-0.07364795675154535,0.5029485583822861,0.9459896883774636
FAM217B,-0.10633183505960524,-0.07369624929959598,0.5026678044523923,0.9459865351745533
ADAM10,-0.09034590580418214,-0.07370535666332223,0.5026148669305613,0.9459865351745533
NUDT22,-0.0721516513582177,-0.07371168345976109,0.5025780934557992,0.9459865351745533
IFT140,-0.04135235489544655,-0.0737136673601321,0.5025665626453628,0.9459865351745533
ANKFN1,-0.04322845417236662,-0.07373390155544715,0.5024489654551192,0.9459865351745533
LMBRD1,-0.05151455931209694,-0.07374013927246321,0.5024127159435932,0.9459865351745533
ERICH6B,-0.0612859097127223,-0.0737613469881127,0.5022894807963583,0.9459195009629848
TWF2,-0.07115497361735391,-0.0737674006503124,0.5022543066699513,0.9459195009629848
FGR,-0.09173343756107094,-0.07380136785452394,0.5020569677611963,0.9459118820356284
VAT1,-0.023470783662302132,-0.07380756801292497,0.5020209511137552,0.9459118820356284
PLEKHA3,-0.1088528434629666,-0.07383239112250983,0.5018767674070316,0.945873519014718
WFDC6,-0.07199530975180769,-0.07391420882440702,0.5014016860371395,0.9455148132858798
HMGN4,-0.08716044557357827,-0.07392304346440741,0.5013504009481202,0.9455148132858798
NFKB1,-0.04279851475473911,-0.07393503836307022,0.5012807749222089,0.9455148132858798
GAP43,-0.054797733046707056,-0.07393685710072294,0.5012702182503993,0.9455148132858798
TMEM41A,-0.07764315028336916,-0.07394631358997639,0.5012153309145151,0.9455148132858798
NRCAM,-0.08745358608559702,-0.07400765853938072,0.5008593486035389,0.9455148132858798
ZNF654,-0.08860660543287083,-0.07404082655182884,0.5006669307521526,0.9455148132858798
CFAP92,-0.034844635528630055,-0.07407308419663274,0.5004798311364469,0.9455148132858798
PLPPR1,-0.021125659566152043,-0.07410667968996686,0.500285010484988,0.9455148132858798
GABRA2,-0.08647645104553449,-0.07410692715650043,0.5002835755702615,0.9455148132858798
RNFT2,-0.06882939222200508,-0.07413911620811904,0.5000969482240697,0.9455148132858798
LSM2,-0.04834864178229431,-0.074141781279476,0.500081498161437,0.9455148132858798
PIEZO1,-0.051495016611295685,-0.07416100684283437,0.49997005029196134,0.9455148132858798
SECISBP2L,-0.08086769591557554,-0.07416139237657401,0.49996781553979874,0.9455148132858798
HHIP,-0.12087160445573579,-0.07417365951439614,0.4998967116067989,0.9455148132858798
KIRREL1,-0.06472542505374243,-0.07417660008107416,0.49987966800177597,0.9455148132858798
UNC45B,-0.07760406488176666,-0.07422047075228724,0.4996254283491011,0.9455148132858798
CCHCR1,-0.08563611491108072,-0.07423784171078021,0.49952477866702766,0.9455148132858798
CA1,-0.0840922415477819,-0.074246555696209,0.4994742926387894,0.9455148132858798
ELANE,-0.0867891342583545,-0.07426632015616387,0.49935979357640126,0.9455148132858798
POLR1H,-0.054856361149110806,-0.07433112460540148,0.49898446580515987,0.9451981996789949
YTHDF1,-0.06290795387922611,-0.07433338834258692,0.49897135758488986,0.9451981996789949
PHKB,-0.05888215751416846,-0.07434612674199839,0.49889759895115243,0.9451981996789949
